place,run.id,run.weblink,run.game,run.level,run.category,run.videos.links,run.comment,run.status.status,run.status.examiner,run.status.verify-date,run.players,run.date,run.submitted,run.times.primary,run.times.primary_t,run.times.realtime,run.times.realtime_t,run.times.realtime_noloads,run.times.realtime_noloads_t,run.times.ingame,run.times.ingame_t,run.system.platform,run.system.emulated,run.system.region,run.splits,run.values.e8m7em86,run.values.kn04ewol,run.splits.rel,run.splits.uri,run.videos
263,yonpjq5z,https://www.speedrun.com/sm64/run/yonpjq5z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=RuNXgDKIiPY'}],poggies,verified,qxkm6mj0,2023-06-25T21:08:26Z,"[{'rel': 'user', 'id': 'j52mydgj', 'uri': 'https://www.speedrun.com/api/v1/users/j52mydgj'}]",2023-06-25,2023-06-25T20:48:20Z,PT8M47S,527.0,PT8M47S,527.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
263,yvx18lez,https://www.speedrun.com/sm64/run/yvx18lez,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=_ESq_pG-uRo'}],,verified,8lpgwllj,2024-08-14T22:18:10Z,"[{'rel': 'user', 'id': '8ge47mrj', 'uri': 'https://www.speedrun.com/api/v1/users/8ge47mrj'}]",2024-08-14,2024-08-14T13:10:39Z,PT8M47S,527.0,PT8M47S,527.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
267,0y6d70qm,https://www.speedrun.com/sm64/run/0y6d70qm,o1y9wo6q,,7kjpp4k3,[{'uri': 'http://www.twitch.tv/vt6446/v/17514369'}],Finally perfect SBLJ ^^,verified,qxkm6mj0,2015-09-24T18:28:56Z,"[{'rel': 'user', 'id': '1xy5q9y8', 'uri': 'https://www.speedrun.com/api/v1/users/1xy5q9y8'}]",2015-09-24,2015-09-24T12:22:38Z,PT8M48S,528.0,PT8M48S,528.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
267,z5v0d9jm,https://www.speedrun.com/sm64/run/z5v0d9jm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=OZ-gBZlRBjI'}],,verified,qxkm6mj0,2022-01-02T20:50:16Z,"[{'rel': 'user', 'id': 'xzld0398', 'uri': 'https://www.speedrun.com/api/v1/users/xzld0398'}]",2020-09-23,2022-01-02T20:49:57Z,PT8M48S,528.0,PT8M48S,528.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
267,me1r3lqy,https://www.speedrun.com/sm64/run/me1r3lqy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1660284299'}],First real PB on console lfg,verified,j4232gmx,2022-11-23T16:41:18Z,"[{'rel': 'user', 'id': '8g547vyj', 'uri': 'https://www.speedrun.com/api/v1/users/8g547vyj'}]",2022-11-22,2022-11-23T00:42:46Z,PT8M48S,528.0,PT8M48S,528.0,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
267,y8o97pdm,https://www.speedrun.com/sm64/run/y8o97pdm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=rXXM20SSMo0'}],,verified,j4232gmx,2024-12-18T20:49:01Z,"[{'rel': 'user', 'id': '8w1de74x', 'uri': 'https://www.speedrun.com/api/v1/users/8w1de74x'}]",2024-12-17,2024-12-17T10:32:59Z,PT8M48S,528.0,PT8M48S,528.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
267,9yo35k1y,https://www.speedrun.com/sm64/run/9yo35k1y,o1y9wo6q,,7kjpp4k3,,,verified,qxkm6mj0,2015-07-30T06:36:47Z,"[{'rel': 'guest', 'name': '[jp]おーる (All)', 'uri': 'https://www.speedrun.com/api/v1/guests/%5Bjp%5D%E3%81%8A%E3%83%BC%E3%82%8B+%28All%29'}]",,2015-07-30T06:36:47Z,PT8M48S,528.0,PT8M48S,528.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,4qyxop3l,,,
272,wzpl5lnm,https://www.speedrun.com/sm64/run/wzpl5lnm,o1y9wo6q,,7kjpp4k3,,,verified,qxkm6mj0,2015-07-30T06:37:34Z,"[{'rel': 'guest', 'name': '[jp]OMUNAMU', 'uri': 'https://www.speedrun.com/api/v1/guests/%5Bjp%5DOMUNAMU'}]",2011-11-04,2015-07-30T06:37:34Z,PT8M49S,529.0,PT8M49S,529.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,4qyxop3l,,,
272,1zqne61z,https://www.speedrun.com/sm64/run/1zqne61z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/silentvibes/v/97393987'}],:eyes: Just in case :eyes:,verified,qj2yvm78,2017-01-20T17:06:04Z,"[{'rel': 'user', 'id': 'qjoyg3x6', 'uri': 'https://www.speedrun.com/api/v1/users/qjoyg3x6'}]",2016-10-27,2017-01-20T15:19:55Z,PT8M49S,529.0,PT8M49S,529.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
272,m3j71nqz,https://www.speedrun.com/sm64/run/m3j71nqz,o1y9wo6q,,7kjpp4k3,"[{'uri': 'https://www.youtube.com/watch?v=kIs2WCQlkkI'}, {'uri': 'https://www.twitch.tv/videos/2225885662'}]","league pb

local record:

https://www.youtube.com/watch?v=kIs2WCQlkkI",verified,8lpgwllj,2024-08-17T23:52:53Z,"[{'rel': 'user', 'id': 'qxkppkkj', 'uri': 'https://www.speedrun.com/api/v1/users/qxkppkkj'}]",2024-08-16,2024-08-17T17:56:40Z,PT8M49S,529.0,PT8M49S,529.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
275,pyd0o0qz,https://www.speedrun.com/sm64/run/pyd0o0qz,o1y9wo6q,,7kjpp4k3,,,verified,qxkm6mj0,2015-07-30T06:38:20Z,"[{'rel': 'guest', 'name': '[jp]マサムネ (Masamune)', 'uri': 'https://www.speedrun.com/api/v1/guests/%5Bjp%5D%E3%83%9E%E3%82%B5%E3%83%A0%E3%83%8D+%28Masamune%29'}]",2013-04-28,2015-07-30T06:38:20Z,PT8M50S,530.0,PT8M50S,530.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
275,y6g0okpm,https://www.speedrun.com/sm64/run/y6g0okpm,o1y9wo6q,,7kjpp4k3,"[{'uri': 'https://www.youtube.com/watch?v=APJXSjaT0AA'}, {'uri': 'https://youtu.be/stZZo5e6Ixs'}]","finally beat unrecorded 10:01

raw video: https://www.youtube.com/watch?v=APJXSjaT0AA
",verified,8lpgwllj,2025-01-30T23:52:14Z,"[{'rel': 'user', 'id': 'kjp7ww4j', 'uri': 'https://www.speedrun.com/api/v1/users/kjp7ww4j'}]",2025-01-30,2025-01-30T16:13:15Z,PT8M50S,530.0,PT8M50S,530.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
277,dy45qpqm,https://www.speedrun.com/sm64/run/dy45qpqm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=pM2Hn0SNqqQ'}],,verified,o863r08z,,"[{'rel': 'user', 'id': 'qjn25qjm', 'uri': 'https://www.speedrun.com/api/v1/users/qjn25qjm'}]",2014-08-30,2014-12-25T15:15:19Z,PT8M51S,531.0,PT8M51S,531.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
277,m351lgqy,https://www.speedrun.com/sm64/run/m351lgqy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/4QH35evolBg'}],,verified,1xyky4n8,2020-04-19T21:10:31Z,"[{'rel': 'user', 'id': 'qxkz2mmx', 'uri': 'https://www.speedrun.com/api/v1/users/qxkz2mmx'}]",2019-10-30,2020-04-19T16:44:44Z,PT8M51S,531.0,PT8M51S,531.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
277,yl71w3nm,https://www.speedrun.com/sm64/run/yl71w3nm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/a0vgea23Lf4'}],first try sblj. dont watch the rest of the run ,verified,zx7gkrx7,2022-06-06T06:04:07Z,"[{'rel': 'user', 'id': 'qxkovr28', 'uri': 'https://www.speedrun.com/api/v1/users/qxkovr28'}]",2022-06-05,2022-06-06T04:36:49Z,PT8M51S,531.0,PT8M51S,531.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
277,zxw9j1gm,https://www.speedrun.com/sm64/run/zxw9j1gm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1921676398'}],,verified,8qrv5k0j,2023-09-10T15:28:47Z,"[{'rel': 'user', 'id': '8q5zw5w8', 'uri': 'https://www.speedrun.com/api/v1/users/8q5zw5w8'}]",2023-09-10,2023-09-10T02:38:46Z,PT8M51S,531.0,PT8M51S,531.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
277,yj95537z,https://www.speedrun.com/sm64/run/yj95537z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/2227701933'}],,verified,8lpgwllj,2024-08-18T21:53:12Z,"[{'rel': 'user', 'id': 'qj2pr078', 'uri': 'https://www.speedrun.com/api/v1/users/qj2pr078'}]",2024-08-14,2024-08-18T18:09:39Z,PT8M51S,531.0,PT8M51S,531.0,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
282,zqwp35rz,https://www.speedrun.com/sm64/run/zqwp35rz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/693750431'}],,verified,zx7gkrx7,2020-07-30T04:13:53Z,"[{'rel': 'user', 'id': 'qxk4q47j', 'uri': 'https://www.speedrun.com/api/v1/users/qxk4q47j'}]",2020-07-25,2020-07-29T00:05:56Z,PT8M52S,532.0,PT8M52S,532.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,4qyxop3l,,,
282,zx3gq15z,https://www.speedrun.com/sm64/run/zx3gq15z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=Nz_Q4o5Urp0'}],"Learned SBLJ for the League, despite it being sloppy here and there I'm really happy with it, skipped 9:xx too.",verified,86vm37pj,2023-06-12T01:58:29Z,"[{'rel': 'user', 'id': '7j4975w8', 'uri': 'https://www.speedrun.com/api/v1/users/7j4975w8'}]",2023-06-12,2023-06-11T22:20:48Z,PT8M52S,532.0,PT8M52S,532.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
282,z0x0eooz,https://www.speedrun.com/sm64/run/z0x0eooz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.nicovideo.jp/watch/sm43251881'}],,verified,8q3dqn7j,2024-01-10T16:00:26Z,"[{'rel': 'user', 'id': 'xkmp2wkj', 'uri': 'https://www.speedrun.com/api/v1/users/xkmp2wkj'}]",2024-01-08,2024-01-08T21:03:06Z,PT8M52S,532.0,PT8M52S,532.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
282,mrxjqo7m,https://www.speedrun.com/sm64/run/mrxjqo7m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=-HUYrOJqYDY'}],a quick 1 star pb for the summer league,verified,8lpgwllj,2024-07-06T07:40:47Z,"[{'rel': 'user', 'id': '8qo05moj', 'uri': 'https://www.speedrun.com/api/v1/users/8qo05moj'}]",2024-07-06,2024-07-06T02:51:39Z,PT8M52S,532.0,PT8M52S,532.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
282,z1vw0k9z,https://www.speedrun.com/sm64/run/z1vw0k9z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/p8m2xWn7no0'}],,verified,xyld2znj,2025-04-19T05:50:53Z,"[{'rel': 'user', 'id': '8r1gmg6j', 'uri': 'https://www.speedrun.com/api/v1/users/8r1gmg6j'}]",2025-04-18,2025-04-18T05:57:42Z,PT8M52S,532.0,PT8M52S,532.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
282,6yj2r5gm,https://www.speedrun.com/sm64/run/6yj2r5gm,o1y9wo6q,,7kjpp4k3,,"Legacy, added from atwiki.jp",verified,zx7gkrx7,2016-06-29T15:26:13Z,"[{'rel': 'guest', 'name': '[jp]エアリア (Area)', 'uri': 'https://www.speedrun.com/api/v1/guests/%5Bjp%5D%E3%82%A8%E3%82%A2%E3%83%AA%E3%82%A2+%28Area%29'}]",,2016-06-29T15:26:13Z,PT8M52S,532.0,PT8M52S,532.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,4qyxop3l,,,
288,zxk8085m,https://www.speedrun.com/sm64/run/zxk8085m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/c0WdpSzYTLo'}],,verified,zx7gkrx7,2019-10-26T00:28:04Z,"[{'rel': 'user', 'id': 'y8d0grgx', 'uri': 'https://www.speedrun.com/api/v1/users/y8d0grgx'}]",2019-10-24,2019-10-24T07:10:57Z,PT8M53S,533.0,PT8M53S,533.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
289,emk8r83m,https://www.speedrun.com/sm64/run/emk8r83m,o1y9wo6q,,7kjpp4k3,[{'uri': 'http://www.nicovideo.jp/watch/sm14940590'}],,verified,qxkm6mj0,2015-07-30T06:41:56Z,"[{'rel': 'user', 'id': 'v81kkerj', 'uri': 'https://www.speedrun.com/api/v1/users/v81kkerj'}]",2011-07-05,2015-07-30T06:41:56Z,PT8M54S,534.0,PT8M54S,534.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
289,yjxrr53z,https://www.speedrun.com/sm64/run/yjxrr53z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/LY8mBy4BWbk'}],sub 9 cool,verified,zx7gkrx7,2022-03-15T05:00:01Z,"[{'rel': 'user', 'id': '8l46gmvj', 'uri': 'https://www.speedrun.com/api/v1/users/8l46gmvj'}]",2022-03-14,2022-03-15T01:42:20Z,PT8M54S,534.0,PT8M54S,534.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
289,zx7xn4qy,https://www.speedrun.com/sm64/run/zx7xn4qy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/QO4psgdnTBA'}],,verified,qxkm6mj0,2022-06-28T12:45:53Z,"[{'rel': 'user', 'id': '8vkkkz5j', 'uri': 'https://www.speedrun.com/api/v1/users/8vkkkz5j'}]",2022-06-28,2022-06-28T06:10:01Z,PT8M54S,534.0,PT8M54S,534.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
292,m33x9l6m,https://www.speedrun.com/sm64/run/m33x9l6m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/XIK3rVgJYP4'}],help,verified,j92zg478,2022-06-02T05:14:07Z,"[{'rel': 'user', 'id': 'zx7zw1r8', 'uri': 'https://www.speedrun.com/api/v1/users/zx7zw1r8'}]",2022-06-01,2022-06-02T03:09:44Z,PT8M55S,535.0,PT8M55S,535.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
292,y6ep550z,https://www.speedrun.com/sm64/run/y6ep550z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/K-59nLqTbXo'}],PokiW,verified,8lpgwllj,2024-07-17T23:33:56Z,"[{'rel': 'user', 'id': '0jmn1vnx', 'uri': 'https://www.speedrun.com/api/v1/users/0jmn1vnx'}]",2024-07-17,2024-07-17T14:13:52Z,PT8M55S,535.0,PT8M55S,535.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
294,z5d9xlgm,https://www.speedrun.com/sm64/run/z5d9xlgm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1190068817'}],,verified,qxkm6mj0,2021-11-26T18:46:49Z,"[{'rel': 'user', 'id': '8grge67x', 'uri': 'https://www.speedrun.com/api/v1/users/8grge67x'}]",2021-10-29,2021-11-26T18:46:24Z,PT8M56S,536.0,PT8M56S,536.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
294,zgedpk0y,https://www.speedrun.com/sm64/run/zgedpk0y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1852340524'}],"still not great but focusing on other categories for now. might come back before the end of summer league

(timer split early so i think it might be 8:56? not entirely sure though)

mod note: 8:56 (.51)",verified,qxkm6mj0,2023-06-22T13:12:22Z,"[{'rel': 'user', 'id': '1xyl2yjr', 'uri': 'https://www.speedrun.com/api/v1/users/1xyl2yjr'}]",2023-06-04,2023-06-21T22:51:14Z,PT8M56S,536.0,PT8M56S,536.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
294,z5pro3gm,https://www.speedrun.com/sm64/run/z5pro3gm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1840852145'}],,verified,qxk241kx,2023-06-08T14:33:53Z,"[{'rel': 'user', 'id': '81qrwmpj', 'uri': 'https://www.speedrun.com/api/v1/users/81qrwmpj'}]",2023-06-08,2023-06-08T12:13:55Z,PT8M56S,536.0,PT8M56S,536.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
294,mrxj587m,https://www.speedrun.com/sm64/run/mrxj587m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/4rHU0n_aiZQ'}],Very proud of this pb I recorded a 9:03 without game audio just before this and ran it back as a hail mary for the 8:x,verified,8lpgwllj,2024-07-10T23:22:15Z,"[{'rel': 'user', 'id': '8rln02g8', 'uri': 'https://www.speedrun.com/api/v1/users/8rln02g8'}]",2024-07-10,2024-07-10T05:49:14Z,PT8M56S,536.0,PT8M56S,536.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
298,yvrp058z,https://www.speedrun.com/sm64/run/yvrp058z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=UBeUZyA5-RA'}],Never doing 1 star again,verified,qxkm6mj0,2022-06-14T20:39:40Z,"[{'rel': 'user', 'id': 'xk4g0m9j', 'uri': 'https://www.speedrun.com/api/v1/users/xk4g0m9j'}]",2022-06-14,2022-06-14T20:08:59Z,PT8M57S,537.0,PT8M57S,537.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
298,ydgo6vwy,https://www.speedrun.com/sm64/run/ydgo6vwy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/i0dKLi3rLko'}],,verified,qxkm6mj0,2023-03-23T13:31:15Z,"[{'rel': 'user', 'id': 'jn3kg62x', 'uri': 'https://www.speedrun.com/api/v1/users/jn3kg62x'}]",2023-03-22,2023-03-22T23:46:11Z,PT8M57S,537.0,PT8M57S,537.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
298,mr282x4y,https://www.speedrun.com/sm64/run/mr282x4y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/P4n7zopg2WE?si=j4Dp1G-uc2RjkaQ9'}],,verified,8q3dqn7j,2023-09-23T21:25:25Z,"[{'rel': 'user', 'id': 'v811oml8', 'uri': 'https://www.speedrun.com/api/v1/users/v811oml8'}]",2023-09-22,2023-09-22T00:43:14Z,PT8M57S,537.0,PT8M57S,537.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
301,yop2p5dm,https://www.speedrun.com/sm64/run/yop2p5dm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/6V69XAEh7VM'}],ok!,verified,zx7gkrx7,2022-04-17T03:50:28Z,"[{'rel': 'user', 'id': 'jo3vlelj', 'uri': 'https://www.speedrun.com/api/v1/users/jo3vlelj'}]",2022-04-16,2022-04-17T01:09:55Z,PT8M58S,538.0,PT8M58S,538.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
301,y86v5xdm,https://www.speedrun.com/sm64/run/y86v5xdm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=Nq9-2xn-O1c'}],forgot to record on amarec this time :///,verified,qxkm6mj0,2023-06-08T01:25:51Z,"[{'rel': 'user', 'id': '8q316z7j', 'uri': 'https://www.speedrun.com/api/v1/users/8q316z7j'}]",2023-06-07,2023-06-07T22:29:07Z,PT8M58S,538.0,PT8M58S,538.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
301,ywxp5r3m,https://www.speedrun.com/sm64/run/ywxp5r3m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=5KfbPoRPAIU'}],"First finished run ever 

Could have been way better but I just wanted to pass sblj once",verified,98rp5mwj,2024-07-21T08:46:13Z,"[{'rel': 'user', 'id': 'qjn5rg1j', 'uri': 'https://www.speedrun.com/api/v1/users/qjn5rg1j'}]",2024-07-20,2024-07-20T19:51:38Z,PT8M58S,538.0,PT8M58S,538.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
304,y2xooojm,https://www.speedrun.com/sm64/run/y2xooojm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/HylBr-WC1vs'}],,verified,qxkm6mj0,2021-07-19T00:07:23Z,"[{'rel': 'user', 'id': '7j43q6w8', 'uri': 'https://www.speedrun.com/api/v1/users/7j43q6w8'}]",2021-07-18,2021-07-18T19:23:18Z,PT8M59S,539.0,PT8M59S,539.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
305,7yl62rry,https://www.speedrun.com/sm64/run/7yl62rry,o1y9wo6q,,7kjpp4k3,,"Legacy, added from atwiki.jp",verified,zx7gkrx7,2016-06-29T15:29:30Z,"[{'rel': 'guest', 'name': '[jp]ねくすと (Nekusuto)', 'uri': 'https://www.speedrun.com/api/v1/guests/%5Bjp%5D%E3%81%AD%E3%81%8F%E3%81%99%E3%81%A8+%28Nekusuto%29'}]",2011-06-02,2016-06-29T15:29:30Z,PT9M,540.0,PT9M,540.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,4qyxop3l,,,
305,z15j609y,https://www.speedrun.com/sm64/run/z15j609y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/nBisxiRNHzE'}],furry gang,verified,zx7gkrx7,2020-04-22T00:25:08Z,"[{'rel': 'user', 'id': 'kjp07yy8', 'uri': 'https://www.speedrun.com/api/v1/users/kjp07yy8'}]",2020-04-21,2020-04-21T19:09:09Z,PT9M,540.0,PT9M,540.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
305,zg276l0y,https://www.speedrun.com/sm64/run/zg276l0y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=nRkQdU2mzGs'}],never touching this category again,verified,98rv2rdj,2022-12-15T23:16:46Z,"[{'rel': 'user', 'id': 'xz74z9rj', 'uri': 'https://www.speedrun.com/api/v1/users/xz74z9rj'}]",2022-12-15,2022-12-15T22:54:33Z,PT9M,540.0,PT9M,540.0,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
305,y9d2q3vm,https://www.speedrun.com/sm64/run/y9d2q3vm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/vytVHa1C0AY'}],Hamburger,verified,8lpgwllj,2024-07-21T23:18:03Z,"[{'rel': 'user', 'id': 'j03l129j', 'uri': 'https://www.speedrun.com/api/v1/users/j03l129j'}]",2024-07-21,2024-07-21T02:46:08Z,PT9M,540.0,PT9M,540.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,splits.io,https://splits.io/api/v3/runs/cbl8,
309,y4qx9r3m,https://www.speedrun.com/sm64/run/y4qx9r3m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=RF9gaMJ0GN8'}],aaAAAAAAHHHHHH,verified,98rv2rdj,2022-06-02T02:59:54Z,"[{'rel': 'user', 'id': '68wg36qx', 'uri': 'https://www.speedrun.com/api/v1/users/68wg36qx'}]",2022-06-01,2022-06-02T02:04:18Z,PT9M1S,541.0,PT9M1S,541.0,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
309,y801e41m,https://www.speedrun.com/sm64/run/y801e41m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1683785178'}],Chocked sub 9 by a freaking missed Bowser 2 throw! Gaargh!! >_<,verified,j4232gmx,2022-12-20T04:41:23Z,"[{'rel': 'user', 'id': 'e8ek7k28', 'uri': 'https://www.speedrun.com/api/v1/users/e8ek7k28'}]",2022-12-19,2022-12-20T02:18:58Z,PT9M1S,541.0,PT9M1S,541.0,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
309,yl6k46ry,https://www.speedrun.com/sm64/run/yl6k46ry,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=K2dOPzzEOZo'}],missed bowser 2 throw twice,verified,qxkm6mj0,2023-05-20T20:14:06Z,"[{'rel': 'user', 'id': '8v672p5x', 'uri': 'https://www.speedrun.com/api/v1/users/8v672p5x'}]",2023-05-20,2023-05-20T18:58:12Z,PT9M1S,541.0,PT9M1S,541.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
312,mr9719dm,https://www.speedrun.com/sm64/run/mr9719dm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=XehnEDSVv1M&feature=youtu.be'}],,verified,e8e9ze2j,2020-11-12T10:53:40Z,"[{'rel': 'user', 'id': 'jmopyde8', 'uri': 'https://www.speedrun.com/api/v1/users/jmopyde8'}]",2020-10-21,2020-11-11T23:44:30Z,PT9M2S,542.0,PT9M2S,542.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
312,yjwr98gm,https://www.speedrun.com/sm64/run/yjwr98gm,o1y9wo6q,,7kjpp4k3,"[{'uri': 'https://www.twitch.tv/videos/2041692364https://www.twitch.tv/videos/2041692364/'}, {'uri': 'https://www.youtube.com/watch?v=-qi7Lx2RG-w'}]",https://www.twitch.tv/videos/2041692364https://www.twitch.tv/videos/2041692364/,verified,qxk4wo6j,2024-01-25T05:27:10Z,"[{'rel': 'user', 'id': '8rle0nq8', 'uri': 'https://www.speedrun.com/api/v1/users/8rle0nq8'}]",2024-01-22,2024-01-24T04:00:54Z,PT9M2S,542.0,PT9M2S,542.0,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
312,zxx90xez,https://www.speedrun.com/sm64/run/zxx90xez,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/v0YJqDqIGv8'}],,verified,8lpgwllj,2024-07-10T23:13:12Z,"[{'rel': 'user', 'id': '8wl73zqj', 'uri': 'https://www.speedrun.com/api/v1/users/8wl73zqj'}]",2024-07-10,2024-07-10T04:19:56Z,PT9M2S,542.0,PT9M2S,542.0,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
